Filename,Asset,Start_Price,End_Price,Mean_Price,Max_Drift_Up,Max_Drift_Down
kalshi-price-history-kxatpchallengermatch-26apr07butsch-minute.csv,Edas Butvilas,44.0,1.0,36.0,30.08,-43.0
kalshi-price-history-kxatpchallengermatch-26apr07cadgas-minute.csv,Gianluca Cadenasso,42.0,1.0,27.66,7.44,-41.0
kalshi-price-history-kxatpchallengermatch-26apr07cadgas-minute.csv,Hugo Gaston,60.0,99.0,73.61,39.0,-8.12
kalshi-price-history-kxatpchallengermatch-26apr07ceckop-minute.csv,Sandro Kopp,33.0,5.01,38.58,37.59,-27.99
kalshi-price-history-kxatpchallengermatch-26apr07ceckop-minute.csv,Marco Cecchinato,69.0,99.0,63.26,30.0,-41.27
kalshi-price-history-kxatpchallengermatch-26apr07chimoc-minute.csv,87.00,93.0,99.0,90.04,6.0,-24.24
kalshi-price-history-kxatpchallengermatch-26apr07chimoc-minute.csv,Unnamed: 2,12.0,1.0,11.38,18.35,-11.0
kalshi-price-history-kxatpchallengermatch-26apr07cinrod-minute.csv,Federico Cina,56.0,1.08,37.33,5.99,-54.92
kalshi-price-history-kxatpchallengermatch-26apr07cinrod-minute.csv,Jurij Rodionov,46.0,99.0,64.01,53.0,-8.96
kalshi-price-history-kxatpchallengermatch-26apr07coloco-minute.csv,73.15,74.0,99.0,85.35,25.0,-2.0
kalshi-price-history-kxatpchallengermatch-26apr07coloco-minute.csv,Unnamed: 2,26.0,1.0,15.39,2.0,-25.0
kalshi-price-history-kxatpchallengermatch-26apr07coltob-minute.csv,Miguel Tobon,59.0,1.0,59.05,29.75,-58.0
kalshi-price-history-kxatpchallengermatch-26apr07coltob-minute.csv,Tibo Colson,44.0,99.0,42.57,55.0,-31.5
kalshi-price-history-kxatpchallengermatch-26apr07dengue-minute.csv,Guy Den Ouden,61.0,1.0,43.16,18.01,-60.0
kalshi-price-history-kxatpchallengermatch-26apr07dengue-minute.csv,Andrea Guerrieri,41.52,99.0,58.09,57.48,-17.64
kalshi-price-history-kxatpchallengermatch-26apr07devsar-minute.csv,Paulo Andre Saraiva Dos Santos,37.0,1.0,39.74,41.59,-36.0
kalshi-price-history-kxatpchallengermatch-26apr07devsar-minute.csv,Murkel Dellien,64.0,99.0,61.34,35.0,-41.82
kalshi-price-history-kxatpchallengermatch-26apr07ducmmo-minute.csv,54.00,54.0,99.0,67.68,45.0,-7.4
kalshi-price-history-kxatpchallengermatch-26apr07ducmmo-minute.csv,Unnamed: 2,48.0,1.0,33.37,5.2,-47.0
kalshi-price-history-kxatpchallengermatch-26apr07duttab-minute.csv,Clement Tabur,73.0,1.0,66.0,14.02,-72.0
kalshi-price-history-kxatpchallengermatch-26apr07duttab-minute.csv,Daniel Dutra Da Silva,26.0,99.0,34.84,73.0,-12.47
kalshi-price-history-kxatpchallengermatch-26apr07fatmar-minute.csv,Nerman Fatic,44.0,99.0,50.9,55.0,-32.69
kalshi-price-history-kxatpchallengermatch-26apr07fatmar-minute.csv,Pol Martin Tiffon,56.0,1.0,49.95,34.78,-55.0
kalshi-price-history-kxatpchallengermatch-26apr07felkin-minute.csv,Cannon Kingsley,11.96,1.27,12.6,11.37,-10.69
kalshi-price-history-kxatpchallengermatch-26apr07felkin-minute.csv,Kilian Feldbausch,87.72,99.0,87.34,11.28,-8.26
kalshi-price-history-kxatpchallengermatch-26apr07fersac-minute.csv,43.00,43.0,99.0,40.01,56.0,-36.34
kalshi-price-history-kxatpchallengermatch-26apr07fersac-minute.csv,Unnamed: 2,59.0,3.82,60.97,34.0,-56.96
kalshi-price-history-kxatpchallengermatch-26apr07fombou-minute.csv,Sergey Fomin,64.0,99.0,64.84,35.0,-35.56
kalshi-price-history-kxatpchallengermatch-26apr07fombou-minute.csv,Moerani Bouzige,36.0,1.0,37.09,32.5,-35.0
kalshi-price-history-kxatpchallengermatch-26apr07gadjas-minute.csv,Omar Jasika,35.15,1.0,27.24,10.45,-34.15
kalshi-price-history-kxatpchallengermatch-26apr07gadjas-minute.csv,Buvaysar Gadamauri,63.0,99.0,73.82,36.0,-7.11
kalshi-price-history-kxatpchallengermatch-26apr07galjoh-minute.csv,Daniel Elahi Galan,77.0,1.18,47.27,0.0,-75.82
kalshi-price-history-kxatpchallengermatch-26apr07galjoh-minute.csv,Garrett Johns,25.92,99.0,55.0,73.08,0.0
kalshi-price-history-kxatpchallengermatch-26apr07gomska-minute.csv,Norbert Gombos,29.0,1.0,17.87,1.0,-28.0
kalshi-price-history-kxatpchallengermatch-26apr07gomska-minute.csv,Timofey Skatov,70.03,99.0,80.97,28.97,-1.03
kalshi-price-history-kxatpchallengermatch-26apr07grauch-minute.csv,Unnamed: 1,48.0,99.0,55.69,51.0,-13.68
kalshi-price-history-kxatpchallengermatch-26apr07grauch-minute.csv,52.00,52.77,1.0,46.18,13.36,-51.77
kalshi-price-history-kxatpchallengermatch-26apr07hayzhu-minute.csv,Alejandro Hayen,21.0,1.34,11.61,0.0,-20.0
kalshi-price-history-kxatpchallengermatch-26apr07hayzhu-minute.csv,Beibit Zhukayev,80.0,99.0,89.2,19.0,-1.0
kalshi-price-history-kxatpchallengermatch-26apr07heirei-minute.csv,74.00,76.74,99.0,85.61,22.26,-4.74
kalshi-price-history-kxatpchallengermatch-26apr07heirei-minute.csv,Unnamed: 2,25.0,1.0,15.19,5.41,-24.0
kalshi-price-history-kxatpchallengermatch-26apr07hemmar-minute.csv,Alex Martinez,79.68,2.27,37.6,0.0,-77.41
kalshi-price-history-kxatpchallengermatch-26apr07hemmar-minute.csv,Calvin Hemery,44.2,99.0,65.0,54.8,-6.2
kalshi-price-history-kxatpchallengermatch-26apr07herpol-minute.csv,59.00,59.0,99.0,76.83,40.0,-11.92
kalshi-price-history-kxatpchallengermatch-26apr07herpol-minute.csv,Unnamed: 2,41.77,1.0,23.89,12.53,-40.77
kalshi-price-history-kxatpchallengermatch-26apr07huecas-minute.csv,Connor Huertas Del Pino,38.0,1.0,27.86,24.87,-37.0
kalshi-price-history-kxatpchallengermatch-26apr07huecas-minute.csv,Hernan Casanova,66.0,99.0,77.12,33.0,-18.81
kalshi-price-history-kxatpchallengermatch-26apr07jardam-minute.csv,Unnamed: 1,70.0,99.0,75.43,29.0,-1.76
kalshi-price-history-kxatpchallengermatch-26apr07jardam-minute.csv,33.00,33.0,1.0,25.95,0.0,-32.0
kalshi-price-history-kxatpchallengermatch-26apr07jonsek-minute.csv,Philip Sekulic,63.0,99.0,73.04,36.0,-14.94
kalshi-price-history-kxatpchallengermatch-26apr07jonsek-minute.csv,Maximus Jones,38.65,1.0,28.18,12.17,-37.65
kalshi-price-history-kxatpchallengermatch-26apr07jusrem-minute.csv,Victor Hugo Remondy Pagotto,8.33,1.0,7.05,3.58,-7.33
kalshi-price-history-kxatpchallengermatch-26apr07jusrem-minute.csv,Guido Ivan Justo,92.0,99.0,93.91,7.0,-2.12
kalshi-price-history-kxatpchallengermatch-26apr07kasvan-minute.csv,Maks Kasnikowski,27.0,1.05,14.88,0.0,-26.0
kalshi-price-history-kxatpchallengermatch-26apr07kasvan-minute.csv,Luca Van Assche,75.0,99.0,85.23,24.0,-1.0
kalshi-price-history-kxatpchallengermatch-26apr07kirfau-minute.csv,Strong Kirchheimer,27.0,99.0,30.57,72.0,-18.59
kalshi-price-history-kxatpchallengermatch-26apr07kirfau-minute.csv,Thomas Faurel,72.0,1.0,70.25,20.0,-71.0
kalshi-price-history-kxatpchallengermatch-26apr07kolsak-minute.csv,Zdenek Kolar,44.0,1.0,29.98,2.05,-43.0
kalshi-price-history-kxatpchallengermatch-26apr07kolsak-minute.csv,Stefanos Sakellaridis,56.0,99.0,71.53,43.0,0.0
kalshi-price-history-kxatpchallengermatch-26apr07kuzand-minute.csv,Andres Andrade,79.0,99.0,72.8,20.0,-64.03
kalshi-price-history-kxatpchallengermatch-26apr07kuzand-minute.csv,Bruno Kuzuhara,21.0,1.0,27.52,61.24,-20.0
kalshi-price-history-kxatpchallengermatch-26apr07lanarn-minute.csv,Federico Arnaboldi,25.0,1.0,26.47,22.43,-24.0
kalshi-price-history-kxatpchallengermatch-26apr07lanarn-minute.csv,Martin Landaluce,76.0,99.0,74.73,23.0,-21.61
kalshi-price-history-kxatpchallengermatch-26apr07marmay-minute.csv,Aidan Mayo,59.0,99.0,57.7,40.0,-28.31
kalshi-price-history-kxatpchallengermatch-26apr07marmay-minute.csv,Dan Martin,42.0,1.0,42.63,28.2,-41.0
kalshi-price-history-kxatpchallengermatch-26apr07martul-minute.csv,68.00,66.0,99.0,78.15,33.0,-0.48
kalshi-price-history-kxatpchallengermatch-26apr07martul-minute.csv,Unnamed: 2,33.65,1.0,23.13,3.86,-32.65
kalshi-price-history-kxatpchallengermatch-26apr07mejorl-minute.csv,Nicolas Mejia,87.0,99.0,65.22,12.0,-74.72
kalshi-price-history-kxatpchallengermatch-26apr07mejorl-minute.csv,Vladyslav Orlov,16.0,1.0,35.12,70.23,-15.0
kalshi-price-history-kxatpchallengermatch-26apr07midper-minute.csv,Jose Pereira,24.29,1.0,24.02,56.84,-23.29
kalshi-price-history-kxatpchallengermatch-26apr07midper-minute.csv,Lautaro Midon,82.17,99.0,76.62,16.83,-60.78
kalshi-price-history-kxatpchallengermatch-26apr07milfic-minute.csv,79.00,82.0,99.0,85.47,17.0,-8.66
kalshi-price-history-kxatpchallengermatch-26apr07milfic-minute.csv,Unnamed: 2,20.0,1.52,15.52,8.18,-18.93
kalshi-price-history-kxatpchallengermatch-26apr07narroy-minute.csv,Valentin Royer,54.0,99.0,65.2,45.0,-10.12
kalshi-price-history-kxatpchallengermatch-26apr07narroy-minute.csv,Luca Nardi,47.0,1.0,35.91,10.89,-46.0
kalshi-price-history-kxatpchallengermatch-26apr07nikabo-minute.csv,Unnamed: 1,52.0,99.0,80.35,47.0,-1.0
kalshi-price-history-kxatpchallengermatch-26apr07nikabo-minute.csv,47.52,47.52,1.0,21.09,7.48,-46.52
kalshi-price-history-kxatpchallengermatch-26apr07niskic-minute.csv,Nicolas Kicker,34.0,1.94,20.94,1.73,-33.0
kalshi-price-history-kxatpchallengermatch-26apr07niskic-minute.csv,Kei Nishikori,68.0,99.0,79.72,31.0,-2.94
kalshi-price-history-kxatpchallengermatch-26apr07pacmcd-minute.csv,Mackenzie McDonald,49.0,1.0,37.11,2.0,-48.0
kalshi-price-history-kxatpchallengermatch-26apr07pacmcd-minute.csv,Rodrigo Pacheco Mendez,51.0,99.0,63.72,48.0,-2.0
kalshi-price-history-kxatpchallengermatch-26apr07pavmen-minute.csv,Luka Pavlovic,51.0,99.0,61.92,48.0,-30.62
kalshi-price-history-kxatpchallengermatch-26apr07pavmen-minute.csv,Facundo Mena,47.0,1.19,39.19,31.16,-45.96
kalshi-price-history-kxatpchallengermatch-26apr07peazha-minute.csv,Zhao Zhao,38.0,1.0,48.02,59.04,-37.0
kalshi-price-history-kxatpchallengermatch-26apr07peazha-minute.csv,Kody Pearson,67.0,99.0,53.62,32.0,-62.95
kalshi-price-history-kxatpchallengermatch-26apr07pelwen-minute.csv,Filip Peliwo,12.0,1.0,9.32,12.44,-11.0
kalshi-price-history-kxatpchallengermatch-26apr07pelwen-minute.csv,Harry Wendelken,91.0,99.0,92.31,8.0,-14.65
kalshi-price-history-kxatpchallengermatch-26apr07prifel-minute.csv,Unnamed: 1,94.0,99.0,94.81,5.0,-4.86
kalshi-price-history-kxatpchallengermatch-26apr07prifel-minute.csv,6.92,6.92,1.0,5.93,4.48,-5.92
kalshi-price-history-kxatpchallengermatch-26apr07ribdia-minute.csv,Eduardo Ribeiro,24.0,1.0,37.39,64.53,-23.0
kalshi-price-history-kxatpchallengermatch-26apr07ribdia-minute.csv,Facundo Diaz Acosta,77.0,99.0,63.65,22.0,-62.36
kalshi-price-history-kxatpchallengermatch-26apr07ribgui-minute.csv,Unnamed: 1,82.04,99.0,87.01,16.96,-11.25
kalshi-price-history-kxatpchallengermatch-26apr07ribgui-minute.csv,16.67,16.67,1.0,14.2,14.17,-15.67
kalshi-price-history-kxatpchallengermatch-26apr07ribhar-minute.csv,47.00,47.0,99.0,61.73,52.0,-11.6
kalshi-price-history-kxatpchallengermatch-26apr07ribhar-minute.csv,Unnamed: 2,56.0,1.0,39.44,9.0,-55.0
kalshi-price-history-kxatpchallengermatch-26apr07rinsam-minute.csv,Daniel Rincon,46.0,1.0,42.68,23.81,-45.0
kalshi-price-history-kxatpchallengermatch-26apr07rinsam-minute.csv,Toby Samuel,55.0,99.0,58.51,44.0,-22.92
kalshi-price-history-kxatpchallengermatch-26apr07strned-minute.csv,Andrej Nedic,36.0,1.0,19.72,6.0,-35.0
kalshi-price-history-kxatpchallengermatch-26apr07strned-minute.csv,Dominic Stricker,66.0,99.0,81.07,33.0,-8.73
kalshi-price-history-kxatpchallengermatch-26apr07suncoo-minute.csv,Ethan Cook,10.33,1.0,11.39,13.83,-9.33
kalshi-price-history-kxatpchallengermatch-26apr07suncoo-minute.csv,Fajing Sun,92.0,99.0,89.96,7.0,-13.09
kalshi-price-history-kxatpchallengermatch-26apr07vasbra-minute.csv,Jacopo Vasami,62.0,1.0,50.95,14.18,-61.0
kalshi-price-history-kxatpchallengermatch-26apr07vasbra-minute.csv,Raul Brancaccio,43.96,99.0,51.23,55.04,-18.37
kalshi-price-history-kxatpchallengermatch-26apr07vildlf-minute.csv,Santiago De la Fuente,38.0,1.0,37.67,33.5,-37.0
kalshi-price-history-kxatpchallengermatch-26apr07vildlf-minute.csv,Gonzalo Villanueva,68.0,99.0,63.65,31.0,-37.9
kalshi-price-history-kxatpchallengermatch-26apr07yibben-minute.csv,Reda Bennani,22.0,1.0,12.07,1.46,-21.0
kalshi-price-history-kxatpchallengermatch-26apr07yibben-minute.csv,Yibing Wu,78.0,99.0,89.01,21.0,0.0
kalshi-price-history-kxatpchallengermatch-26apr07zhohus-minute.csv,Giles Hussey,32.0,1.0,23.2,0.0,-31.0
kalshi-price-history-kxatpchallengermatch-26apr07zhohus-minute.csv,Yi Zhou,70.0,99.0,78.12,29.0,-3.0
kalshi-price-history-kxatpchallengermatch-26apr08andzin-minute.csv,59.00,59.0,99.0,45.34,40.0,-49.28
kalshi-price-history-kxatpchallengermatch-26apr08andzin-minute.csv,Unnamed: 2,40.0,1.0,55.8,49.35,-39.0
kalshi-price-history-kxatpchallengermatch-26apr08basbar-minute.csv,Hynek Barton,62.0,5.78,35.71,0.0,-56.22
kalshi-price-history-kxatpchallengermatch-26apr08basbar-minute.csv,Nishesh Basavareddy,64.0,99.0,66.24,35.0,-11.0
kalshi-price-history-kxatpchallengermatch-26apr08bosdev-minute.csv,Murkel Dellien,38.0,1.0,30.47,0.0,-37.0
kalshi-price-history-kxatpchallengermatch-26apr08bosdev-minute.csv,Pedro Boscardin Dias,64.0,99.0,71.15,35.0,-1.76
kalshi-price-history-kxatpchallengermatch-26apr08colber-minute.csv,Raphael Collignon,89.0,99.0,92.58,10.0,-1.0
kalshi-price-history-kxatpchallengermatch-26apr08colber-minute.csv,Remy Bertola,12.0,1.0,8.44,1.0,-11.0
kalshi-price-history-kxatpchallengermatch-26apr08deloli-minute.csv,93.00,93.0,99.0,76.79,6.0,-31.78
kalshi-price-history-kxatpchallengermatch-26apr08deloli-minute.csv,Unnamed: 2,26.0,1.11,24.39,13.13,-24.89
kalshi-price-history-kxatpchallengermatch-26apr08dosryb-minute.csv,Alex Rybakov,35.0,1.0,28.28,50.48,-34.0
kalshi-price-history-kxatpchallengermatch-26apr08dosryb-minute.csv,Stefan Dostanic,67.0,99.0,72.92,32.0,-52.18
kalshi-price-history-kxatpchallengermatch-26apr08duckoz-minute.csv,64.00,65.0,99.0,75.58,34.0,0.0
kalshi-price-history-kxatpchallengermatch-26apr08duckoz-minute.csv,Unnamed: 2,36.0,1.0,25.82,0.0,-35.0
kalshi-price-history-kxatpchallengermatch-26apr08glikir-minute.csv,Unnamed: 1,79.0,99.0,86.47,20.0,-6.02
kalshi-price-history-kxatpchallengermatch-26apr08glikir-minute.csv,25.00,25.0,1.0,15.27,4.38,-24.0
kalshi-price-history-kxatpchallengermatch-26apr08guebel-minute.csv,75.00,75.0,99.0,82.03,24.0,-5.0
kalshi-price-history-kxatpchallengermatch-26apr08guebel-minute.csv,Unnamed: 2,27.0,1.0,19.2,8.19,-26.0
kalshi-price-history-kxatpchallengermatch-26apr08hempir-minute.csv,Unnamed: 1,75.0,99.0,86.03,24.0,-3.0
kalshi-price-history-kxatpchallengermatch-26apr08hempir-minute.csv,26.00,26.0,1.9,14.85,2.17,-25.0
kalshi-price-history-kxatpchallengermatch-26apr08kothol-minute.csv,August Holmgren,33.0,1.0,26.83,9.04,-32.0
kalshi-price-history-kxatpchallengermatch-26apr08kothol-minute.csv,Pavel Kotov,67.0,99.0,74.09,32.0,-8.01
kalshi-price-history-kxatpchallengermatch-26apr08midamb-minute.csv,Unnamed: 1,68.0,99.0,59.3,31.0,-52.09
kalshi-price-history-kxatpchallengermatch-26apr08midamb-minute.csv,31.00,31.0,1.0,41.17,43.29,-30.0
kalshi-price-history-kxatpchallengermatch-26apr08ostsim-minute.csv,Unnamed: 1,75.0,99.0,83.23,24.0,-1.0
kalshi-price-history-kxatpchallengermatch-26apr08ostsim-minute.csv,27.00,26.0,1.0,17.79,0.0,-25.0
kalshi-price-history-kxatpchallengermatch-26apr08polsch-minute.csv,Marc Polmans,27.0,1.0,27.91,28.0,-26.0
kalshi-price-history-kxatpchallengermatch-26apr08polsch-minute.csv,Tristan Schoolkate,67.0,99.0,73.2,32.0,-22.63
kalshi-price-history-kxatpchallengermatch-26apr08rocsai-minute.csv,Unnamed: 1,44.0,99.0,57.5,55.0,-9.0
kalshi-price-history-kxatpchallengermatch-26apr08rocsai-minute.csv,56.00,56.0,1.15,44.93,20.83,-54.85
kalshi-price-history-kxatpchallengermatch-26apr08rodper-minute.csv,Sergi Perez Contri,26.0,2.77,20.64,23.69,-24.01
kalshi-price-history-kxatpchallengermatch-26apr08rodper-minute.csv,Jurij Rodionov,76.0,99.0,80.12,23.0,-20.0
kalshi-price-history-kxatpchallengermatch-26apr08sakgui-minute.csv,Unnamed: 1,75.0,99.0,62.48,24.0,-58.48
kalshi-price-history-kxatpchallengermatch-26apr08sakgui-minute.csv,27.00,27.0,1.0,38.66,55.93,-26.0
kalshi-price-history-kxatpchallengermatch-26apr08sakvan-minute.csv,Rei Sakamoto,31.0,1.35,21.43,14.33,-29.65
kalshi-price-history-kxatpchallengermatch-26apr08sakvan-minute.csv,Luca Van Assche,70.0,99.0,79.56,29.0,-10.43
kalshi-price-history-kxatpchallengermatch-26apr08sotnap-minute.csv,Matias Soto,40.0,1.0,28.78,3.0,-39.0
kalshi-price-history-kxatpchallengermatch-26apr08sotnap-minute.csv,Stefano Napolitano,69.0,99.0,72.51,30.0,-11.0
kalshi-price-history-kxatpchallengermatch-26apr08sunsek-minute.csv,Fajing Sun,47.0,99.0,51.1,52.0,-26.92
kalshi-price-history-kxatpchallengermatch-26apr08sunsek-minute.csv,Philip Sekulic,57.0,1.0,50.71,23.32,-56.0
kalshi-price-history-kxatpchallengermatch-26apr08trabra-minute.csv,Raul Brancaccio,31.0,1.0,20.32,2.87,-30.0
kalshi-price-history-kxatpchallengermatch-26apr08trabra-minute.csv,Stefano Travaglia,70.0,99.0,80.58,29.0,-1.46
kalshi-price-history-kxatpchallengermatch-26apr08tulgra-minute.csv,Alastair Gray,50.0,1.0,42.8,4.42,-49.0
kalshi-price-history-kxatpchallengermatch-26apr08tulgra-minute.csv,Li Tu,52.0,99.0,59.23,47.0,-3.61
kalshi-price-history-kxatpchallengermatch-26apr08zhopea-minute.csv,7.00,6.0,99.0,18.61,93.0,0.0
kalshi-price-history-kxatpchallengermatch-26apr08zhopea-minute.csv,93.00,93.0,1.0,83.07,2.79,-92.0
kalshi-price-history-kxatpchallengermatch-26apr08zhuden-minute.csv,Beibit Zhukayev,66.0,99.0,65.35,33.0,-38.21
kalshi-price-history-kxatpchallengermatch-26apr08zhuden-minute.csv,Corentin Denolly,40.0,6.73,35.45,23.44,-33.27
kalshi-price-history-kxatpchallengermatch-26apr09ajdbla-minute.csv,52.00,52.0,99.0,62.71,47.0,-2.25
kalshi-price-history-kxatpchallengermatch-26apr09ajdbla-minute.csv,Unnamed: 2,51.0,1.0,38.91,0.0,-50.0
kalshi-price-history-kxatpchallengermatch-26apr09artpac-minute.csv,Unnamed: 1,82.0,99.0,78.06,17.0,-40.46
kalshi-price-history-kxatpchallengermatch-26apr09artpac-minute.csv,19.00,20.0,10.25,23.27,38.44,-9.88
kalshi-price-history-kxatpchallengermatch-26apr09buerat-minute.csv,Lucio Ratti,27.0,1.0,17.72,2.31,-26.0
kalshi-price-history-kxatpchallengermatch-26apr09buerat-minute.csv,Gonzalo Bueno,76.0,99.0,83.77,23.0,-4.55
kalshi-price-history-kxatpchallengermatch-26apr09casdia-minute.csv,Unnamed: 1,83.0,1.0,76.27,4.98,-82.0
kalshi-price-history-kxatpchallengermatch-26apr09casdia-minute.csv,19.00,19.0,99.0,25.67,80.0,-6.0
kalshi-price-history-kxatpchallengermatch-26apr09chigad-minute.csv,66.00,63.29,99.0,79.92,35.71,-7.83
kalshi-price-history-kxatpchallengermatch-26apr09chigad-minute.csv,Unnamed: 2,35.0,1.0,20.5,6.07,-34.0
kalshi-price-history-kxatpchallengermatch-26apr09delfel-minute.csv,Kilian Feldbausch,31.0,1.0,27.41,38.01,-30.0
kalshi-price-history-kxatpchallengermatch-26apr09delfel-minute.csv,Hugo Dellien,71.0,99.0,73.73,28.0,-38.91
kalshi-price-history-kxatpchallengermatch-26apr09fataga-minute.csv,Franco Agamenone,43.0,1.0,42.13,47.66,-42.0
kalshi-price-history-kxatpchallengermatch-26apr09fataga-minute.csv,Nerman Fatic,59.0,99.0,59.27,40.0,-51.52
kalshi-price-history-kxatpchallengermatch-26apr09ferroy-minute.csv,Arthur Fery,35.0,1.0,27.22,8.1,-34.0
kalshi-price-history-kxatpchallengermatch-26apr09ferroy-minute.csv,Valentin Royer,64.0,99.0,73.14,35.0,-6.05
kalshi-price-history-kxatpchallengermatch-26apr09fomwen-minute.csv,Sergey Fomin,25.0,1.0,17.87,13.58,-24.0
kalshi-price-history-kxatpchallengermatch-26apr09fomwen-minute.csv,Harry Wendelken,76.0,99.0,83.22,23.0,-19.56
kalshi-price-history-kxatpchallengermatch-26apr09herfic-minute.csv,Unnamed: 1,23.0,99.0,33.03,76.0,-4.0
kalshi-price-history-kxatpchallengermatch-26apr09herfic-minute.csv,78.00,78.0,1.0,68.05,4.72,-77.0
kalshi-price-history-kxatpchallengermatch-26apr09jarstr-minute.csv,Dominic Stricker,49.0,1.0,31.79,0.52,-48.0
kalshi-price-history-kxatpchallengermatch-26apr09jarstr-minute.csv,Nicolas Jarry,50.18,99.0,69.09,48.82,0.0
kalshi-price-history-kxatpchallengermatch-26apr09johdut-minute.csv,56.00,56.0,99.0,68.26,43.0,-21.1
kalshi-price-history-kxatpchallengermatch-26apr09johdut-minute.csv,Unnamed: 2,46.0,1.0,32.5,20.24,-45.0
kalshi-price-history-kxatpchallengermatch-26apr09jusla-minute.csv,67.00,67.0,99.0,74.42,32.0,-14.28
kalshi-price-history-kxatpchallengermatch-26apr09jusla-minute.csv,Unnamed: 2,36.0,1.0,26.7,12.91,-35.0
kalshi-price-history-kxatpchallengermatch-26apr09lancec-minute.csv,58.00,58.0,99.0,66.97,41.0,-10.76
kalshi-price-history-kxatpchallengermatch-26apr09lancec-minute.csv,Unnamed: 2,44.0,1.0,34.12,11.03,-43.0
kalshi-price-history-kxatpchallengermatch-26apr09mejcol-minute.csv,Unnamed: 1,30.86,99.0,41.43,68.14,-10.69
kalshi-price-history-kxatpchallengermatch-26apr09mejcol-minute.csv,70.00,72.0,1.0,59.85,5.61,-71.0
kalshi-price-history-kxatpchallengermatch-26apr09nikhei-minute.csv,Johan Nikles,14.0,1.2,10.03,2.52,-13.0
kalshi-price-history-kxatpchallengermatch-26apr09nikhei-minute.csv,Gustavo Heide,88.0,99.0,90.89,11.0,-4.11
kalshi-price-history-kxatpchallengermatch-26apr09pavmay-minute.csv,Aidan Mayo,30.0,1.0,24.35,39.14,-29.0
kalshi-price-history-kxatpchallengermatch-26apr09pavmay-minute.csv,Luka Pavlovic,77.0,99.0,77.26,22.0,-51.54
kalshi-price-history-kxatpchallengermatch-26apr09peatul-minute.csv,Kody Pearson,6.0,1.0,13.39,29.37,-5.0
kalshi-price-history-kxatpchallengermatch-26apr09peatul-minute.csv,Li Tu,93.0,99.0,88.09,6.0,-22.29
kalshi-price-history-kxatpchallengermatch-26apr09prihar-minute.csv,Billy Harris,17.0,1.0,11.36,1.0,-16.0
kalshi-price-history-kxatpchallengermatch-26apr09prihar-minute.csv,Dino Prizmic,84.0,99.0,89.6,15.0,-1.98
kalshi-price-history-kxatpchallengermatch-26apr09saksam-minute.csv,Stefanos Sakellaridis,48.0,1.0,43.37,39.41,-47.0
kalshi-price-history-kxatpchallengermatch-26apr09saksam-minute.csv,Toby Samuel,53.0,99.0,58.04,46.0,-40.19
kalshi-price-history-kxatpchallengermatch-26apr09schsaf-minute.csv,43.00,44.0,99.0,58.59,55.0,-5.07
kalshi-price-history-kxatpchallengermatch-26apr09schsaf-minute.csv,Unnamed: 2,59.0,2.24,41.86,2.0,-57.64
kalshi-price-history-kxatpchallengermatch-26apr09skagas-minute.csv,Hugo Gaston,58.0,98.0,63.83,41.0,-24.35
kalshi-price-history-kxatpchallengermatch-26apr09skagas-minute.csv,Timofey Skatov,44.0,1.28,37.63,23.0,-42.72
kalshi-price-history-kxatpchallengermatch-26apr09sunbou-minute.csv,Justin Boulais,49.0,1.0,37.13,0.0,-48.0
kalshi-price-history-kxatpchallengermatch-26apr09sunbou-minute.csv,Fajing Sun,54.0,99.0,64.47,45.0,-1.0
